ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,buggy_B,buggy_AG,buggy_MA,buggy_RA
2,4,12,1.99672,270,263,886.25,1,6,7.44,67.42,325,188.18,580,1,1,1,1
3,8,26,3.7860099999999997,1039,389,727.23,0,7,18.13,30.12,42,38.75,73,0,0,0,0
2,3,4,1.5530899999999999,16,12,1454.5,1,7,2.34,201.75,742,477.66,1125,1,1,1,1
2,3,3,1.0307,1,66,455.67,0,6,153.97,253.67,743,478.65,1127,0,0,0,0
2,2,2,0.9182959999999999,2,1,1754.5,1,7,0.9,395.5,43,39.56,72,0,0,0,0
1,1,1,0.0,5,5,1303.0,0,6,1.84,761.0,744,477.22,539,0,0,0,0
2,2,2,0.258019,12,11,1147.5,1,6,3.64,388.5,745,477.81,1130,1,0,0,1
1,1,1,0.0,1,2,992.0,1,5,0.04,90.0,746,478.78,591,1,0,1,0
2,2,2,0.9182959999999999,4,2,1264.0,1,6,2.67,384.0,326,187.66,582,0,0,0,0
2,2,3,0.694805,27,8,1108.33,1,6,2.54,257.0,747,478.44,1133,1,1,1,1
1,1,1,0.0,1,1,462.0,0,4,68.65,46.0,748,479.38,542,0,0,0,0
3,4,4,1.2087,13,10,619.0,1,7,31.22,196.25,749,478.66,1206,0,1,1,1
1,1,1,0.0,3,3,462.0,0,4,1.95,47.0,750,479.65,544,0,0,0,0
2,2,2,0.8112779999999999,3,1,1223.5,1,6,16.64,383.0,30,24.67,52,0,0,1,1
2,2,2,0.650022,9,3,717.5,1,6,12.97,384.0,751,478.78,1139,0,0,0,0
2,2,2,0.591673,6,1,806.0,0,7,29.92,389.0,752,478.98,1141,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,753,479.97,0,0,0,0,0
2,2,3,1.43537,9,2,633.33,1,7,22.06,263.33,754,480.92,1143,0,0,0,0
1,1,1,0.0,2,1,1318.0,0,6,0.0,770.0,755,481.92,548,0,0,0,0
2,5,6,1.5094299999999998,70,1,1091.33,0,6,11.73,136.0,756,482.91,1146,1,0,0,0
1,2,2,0.230163,105,2,167.0,0,3,55.49,5.0,757,483.86,598,0,0,0,0
1,1,1,0.0,102,0,0.0,0,0,0.0,0.0,758,484.86,599,0,0,0,0
1,1,1,0.0,1,0,1324.0,0,6,0.05,772.0,759,485.86,550,0,0,0,0
1,1,2,0.9182959999999999,2,1,893.5,0,7,0.04,397.0,760,486.86,551,0,0,0,0
2,3,3,1.53049,3,6,595.67,1,6,0.06,258.67,761,487.83,1152,0,0,0,0
1,1,2,0.391244,8,5,893.0,0,7,0.04,398.0,762,488.81,553,0,0,0,0
2,2,2,0.413817,7,5,713.5,1,6,22.97,388.5,327,186.7,584,0,0,0,0
2,2,16,3.76016,72,75,301.31,1,7,75.03,50.38,763,489.58,1155,1,1,1,1
2,6,25,3.7073400000000003,102,122,272.4,1,7,69.68,32.28,764,490.57,1157,1,0,1,1
2,3,3,1.0540200000000002,6,14,596.0,1,6,0.19,260.33,765,491.57,1159,0,0,0,0
2,2,2,0.0,1,0,665.0,0,6,60.32,391.5,766,492.01,581,0,0,0,0
2,2,2,0.0,1,0,665.5,0,6,0.0,390.5,31,25.51,27,0,0,0,0
2,2,2,0.522559,15,2,1120.0,0,6,22.34,398.5,328,187.43,586,1,0,0,0
2,2,2,0.721928,9,1,625.5,0,7,2.89,58.5,329,188.17,299,0,0,0,0
2,2,2,0.9182959999999999,2,1,1163.0,1,6,1.17,399.5,330,189.17,589,0,0,0,0
1,1,2,0.999441,467,0,0.0,0,0,0.0,0.0,768,493.1,6,0,0,0,0
2,2,3,0.196933,29,166,726.67,1,7,47.96,263.0,769,494.0,1162,0,0,0,0
3,12,55,5.20828,5545,1731,99.71,0,7,25.38,14.8,770,494.98,1189,1,1,1,1
1,1,5,0.0,0,0,0.0,0,3,0.0,5.2,771,495.97,606,0,0,0,0
2,12,48,5.19474,97,128,300.25,1,6,89.5,17.58,772,496.77,1167,1,1,1,1
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,773,496.37,0,0,1,1,0
3,8,13,2.97913,137,108,674.85,0,7,35.28,64.69,331,189.52,604,1,0,1,1
2,7,12,2.8480000000000003,134,92,619.67,1,7,36.48,29.75,332,190.48,304,1,1,1,1
2,3,4,1.35419,14,11,1250.25,1,6,22.4,205.0,333,191.47,594,0,0,0,0
2,3,4,1.35419,14,11,1256.0,1,6,22.77,205.75,334,192.47,596,1,1,1,1
1,1,1,0.0,0,1,920.0,1,4,0.1,74.0,335,193.44,293,0,0,0,0
2,2,2,0.9182959999999999,2,1,885.0,0,6,9.29,401.0,774,496.86,631,0,0,0,0
2,2,2,0.591673,1,6,828.5,0,7,0.8,398.0,336,194.23,320,0,0,0,0
1,1,1,0.0,1,0,1318.0,0,6,0.04,787.0,337,195.22,306,0,0,0,0
1,1,1,0.0,1,1,1319.0,0,6,2.38,788.0,338,195.43,307,0,0,0,0
3,3,8,2.04902,163,32,211.25,0,6,126.73,101.63,32,26.1,32,0,0,0,0
3,11,15,3.4812199999999995,86,128,784.13,0,8,93.43,51.73,44,38.79,79,0,0,0,0
3,4,7,1.8455400000000002,98,34,701.57,0,7,20.64,119.57,33,26.98,59,1,0,0,1
2,10,17,2.66793,1002,48,476.18,0,7,37.16,50.12,775,492.57,1170,1,1,1,1
1,1,1,0.0,54,0,334.0,0,7,6.11,60.0,776,493.57,71,0,0,0,0
1,1,1,0.0,1,0,45.0,0,1,211.83,5.0,777,494.57,72,0,0,0,0
2,4,8,0.081461,14,3222,1095.88,0,7,21.12,103.63,339,195.19,602,0,0,0,0
2,4,8,0.079902,13,3223,1099.38,0,7,20.75,104.0,340,196.19,604,0,0,0,0
2,2,2,0.468996,8,2,694.5,0,6,113.24,397.0,778,494.49,1172,0,0,0,0
1,1,2,1.0,4,0,906.5,0,7,6.05,407.5,45,39.53,32,0,0,0,0
2,4,8,0.079902,3223,13,698.5,0,7,0.69,104.38,341,196.88,606,0,0,0,0
2,4,8,0.081461,3222,14,694.88,0,7,0.8,103.75,342,197.88,608,0,0,0,0
2,8,10,1.66612,162,133,806.7,0,6,57.82,83.8,34,27.84,58,1,1,1,1
3,4,7,1.90005,100,34,695.57,0,7,29.04,119.57,35,28.84,64,0,0,0,0
2,2,3,1.32218,11,0,777.0,0,6,4.0,270.67,46,40.26,37,0,0,0,0
2,2,3,1.32218,11,0,767.67,0,6,2.54,269.0,47,41.26,39,0,0,0,0
1,1,1,0.0,1,1,464.0,0,4,14.76,51.0,48,42.23,35,0,0,0,0
2,2,2,0.345117,23,8,699.0,0,6,2.02,399.5,36,29.64,62,0,0,0,0
2,3,3,1.14168,74,3,928.33,1,6,7.25,273.67,49,43.07,80,1,0,1,1
2,3,3,1.14168,74,3,918.0,1,6,11.38,271.67,50,44.07,82,0,0,0,0
2,2,2,0.684038,6,5,978.5,0,7,7.8,405.5,51,45.0,84,1,0,0,0
2,2,2,0.684038,6,5,953.0,0,7,8.68,402.5,52,46.0,86,0,0,0,0
2,5,5,2.23127,4,7,659.8,0,6,22.73,161.6,53,46.9,88,1,1,1,0
2,4,4,1.97095,4,6,789.25,0,6,28.5,200.25,54,47.9,90,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,343,196.75,0,0,0,0,0
3,4,4,1.54312,40,12,560.0,1,7,7.33,203.5,37,30.29,67,1,1,1,1
2,2,2,0.764205,9,0,832.0,0,7,8.54,403.0,38,31.29,38,0,0,0,0
1,1,1,0.0,1,1,1364.0,0,6,0.01,803.0,39,32.29,35,0,0,0,0
2,2,2,0.970951,4,1,848.0,1,6,8.8,402.5,55,48.66,92,1,1,1,1
2,2,2,0.970951,4,1,834.0,1,6,41.28,399.0,56,49.66,94,0,0,0,0
2,3,5,1.39398,233,1,642.4,1,2,34.78,0.6,344,196.42,310,0,0,0,0
2,3,4,1.22757,87,19,1198.75,0,6,10.07,209.0,57,50.22,96,1,0,1,1
2,3,4,1.22757,87,19,1187.5,0,6,12.08,207.0,58,51.22,98,0,0,0,0
3,14,47,3.8079,1382,1027,498.43,0,7,78.43,19.15,779,473.68,1247,1,1,1,1
2,3,3,1.1322,43,2,646.0,1,6,25.18,266.67,781,475.06,1177,0,0,0,0
2,2,3,0.0,1,0,445.67,0,6,64.75,267.0,782,475.83,592,0,0,0,0
2,2,3,0.196933,29,166,727.67,1,7,71.4,268.67,783,476.83,1180,0,0,0,0
2,2,2,0.8112779999999999,4,4,737.5,0,6,19.67,406.0,784,477.42,1182,0,0,0,0
2,2,2,0.503258,13,5,960.0,0,6,11.66,408.0,785,478.41,640,0,0,0,0
1,1,2,0.684038,7,4,919.5,0,7,13.04,415.0,786,479.41,570,0,0,0,0
2,2,3,1.09314,109,31,535.33,0,6,0.51,270.67,787,480.4,1186,0,0,0,0
2,2,2,0.29747199999999996,36,2,705.0,0,6,37.86,405.5,788,481.4,1188,1,1,1,1
2,2,3,0.0,958,919,306.33,1,4,21.74,26.0,345,192.33,312,0,0,0,0
2,2,2,0.371232,13,1,849.5,0,7,17.92,411.0,346,192.04,612,0,0,0,0
2,15,43,3.63141,1476,732,541.3,0,7,35.84,20.95,789,478.57,1190,1,1,1,1
2,2,2,0.721928,3,2,701.0,1,6,148.72,401.0,790,479.13,1192,0,0,0,0
2,4,5,1.38398,157,62,526.2,0,6,118.86,160.6,791,480.11,1194,0,0,0,0
2,4,5,1.38398,157,62,534.6,0,6,102.12,162.8,792,481.11,1196,0,0,0,0
1,1,1,0.0,9,8,555.0,0,3,5.13,24.0,793,482.07,72,0,0,0,0
2,2,2,0.9182959999999999,2,1,1810.5,1,6,11.49,417.0,40,31.49,68,0,0,0,0
2,2,2,0.9182959999999999,2,1,1838.0,1,6,2.03,423.0,41,32.49,70,0,0,0,0
2,3,4,0.11655499999999999,991,920,1032.75,1,4,22.3,19.75,347,192.08,315,0,0,0,0
2,3,4,0.116948,916,987,1050.5,0,4,0.12,20.0,348,193.05,317,1,0,0,0
1,1,1,0.0,24,20,958.0,1,4,7.32,76.0,349,194.02,303,0,0,0,0
3,3,4,0.543564,1,7,424.5,0,6,19.94,204.0,42,33.45,73,0,0,0,0
2,2,2,0.672295,17,0,865.5,0,6,41.94,403.0,794,481.05,1198,0,0,0,0
2,2,2,0.672295,17,0,887.0,0,6,41.68,409.0,795,482.05,1200,0,0,0,0
2,2,2,0.503258,17,1,835.5,0,6,1.5,409.5,796,483.04,1202,0,0,0,0
2,2,2,0.566509,15,0,799.0,0,6,22.51,403.5,797,484.04,1204,0,0,0,0
2,2,2,0.9852280000000001,5,2,942.5,1,6,21.64,409.5,798,485.03,1206,1,1,1,1
2,4,4,1.1496600000000001,22,4,913.75,1,6,2.25,205.25,799,486.03,1208,1,0,0,0
2,2,2,0.8112779999999999,8,0,823.0,0,6,35.03,405.0,43,34.41,74,0,0,0,0
2,2,2,0.8112779999999999,8,0,846.0,0,6,35.14,412.0,44,35.4,76,0,0,0,0
2,2,2,0.650022,3,3,1844.0,1,6,0.65,426.5,800,486.56,1210,0,0,0,0
2,2,2,0.650022,3,3,1814.5,1,6,0.71,419.0,801,487.56,1212,0,0,0,0
2,2,2,0.151097,32,14,1027.0,0,6,17.04,404.5,802,488.56,1214,0,0,0,0
2,2,2,0.151097,14,32,1036.0,0,6,0.04,405.0,803,489.52,1216,0,0,0,0
2,2,2,0.439497,9,2,1779.5,1,7,17.08,421.0,804,490.5,1218,0,0,0,0
2,2,2,0.371232,11,3,1621.5,1,6,1.84,412.0,805,491.5,1220,1,0,0,0
2,2,2,0.141441,36,14,1027.5,0,6,0.14,406.0,806,492.39,1222,0,0,0,0
2,2,6,1.6922700000000002,17,13,794.17,1,6,35.75,139.33,350,194.7,617,0,0,0,0
2,2,6,1.7270299999999998,21,20,805.0,1,6,32.25,141.33,351,195.69,619,0,0,0,0
2,2,2,0.63431,17,8,358.0,0,4,70.56,17.0,807,492.6,707,0,0,0,0
2,2,2,0.543564,7,9,1039.5,0,6,1.25,407.0,808,493.27,1225,0,0,0,0
2,4,6,1.77722,134,1,1391.5,0,6,40.02,144.0,809,492.84,1227,1,1,1,1
2,4,6,1.75675,136,2,1396.5,0,6,19.66,145.83,810,493.84,1229,1,1,1,1
1,1,1,0.0,118,0,0.0,0,0,0.0,0.0,811,494.14,638,0,0,0,0
1,2,2,0.32984600000000003,23,10,2218.5,0,6,1.0,122.5,812,494.96,639,0,0,0,0
1,1,1,0.0,2,0,1357.0,0,6,1.0,816.0,813,495.96,593,0,0,0,0
2,3,3,0.626995,25,10,1936.33,0,6,1.0,288.33,814,496.96,1234,0,0,0,0
2,3,6,1.7387599999999999,94,36,775.33,1,7,72.0,141.5,815,497.95,1236,1,1,1,1
2,2,2,0.371232,2,12,774.5,0,6,91.81,414.0,816,498.27,1238,0,0,0,0
2,2,2,0.9182959999999999,2,1,892.0,1,6,0.4,410.5,817,499.25,1240,0,0,0,0
1,2,2,1.0,9,3,370.5,1,4,0.45,22.0,818,500.2,644,0,0,0,0
1,1,1,0.0,1,1,464.0,0,5,36.17,52.0,819,501.06,598,0,0,0,0
2,3,3,1.21506,33,11,827.0,1,6,140.01,282.0,821,501.51,1244,1,0,1,1
2,4,15,2.93098,325,283,497.53,1,6,42.23,57.87,352,194.45,621,1,1,1,1
2,2,2,0.33729000000000003,15,17,786.5,1,6,25.6,415.0,822,501.99,1246,1,0,1,1
1,1,1,0.0,73,0,0.0,0,0,0.0,0.0,823,502.99,647,1,1,1,1
2,2,2,0.33729000000000003,15,17,765.0,1,6,52.4,410.5,824,503.99,1249,0,0,0,0
1,1,1,0.0,73,0,0.0,0,0,0.0,0.0,825,504.99,649,0,0,0,0
1,1,1,0.0,3,2,264.0,0,3,7.99,9.0,826,505.99,650,0,0,0,0
1,1,1,0.0,1,1,265.0,0,3,0.37,10.0,827,506.65,651,0,0,0,0
2,2,2,0.371232,3,11,826.5,0,6,13.08,417.0,828,503.87,1254,0,0,0,0
2,3,3,1.06503,20,45,720.0,0,6,28.02,280.0,829,504.84,1256,0,0,0,1
4,10,14,3.18253,469,97,527.29,0,7,83.7,64.21,830,505.83,1407,1,1,1,1
2,2,2,0.29747199999999996,15,4,2046.5,1,6,4.14,430.5,831,506.67,1260,0,0,0,0
1,1,1,0.0,1,8,2687.0,1,6,0.1,184.0,832,507.58,656,0,0,0,0
2,3,3,1.24195,8,7,1137.0,1,6,10.83,282.0,833,508.37,1263,0,1,1,1
2,3,4,1.67025,32,26,524.75,1,6,0.38,208.75,834,509.37,1265,0,0,0,0
1,1,1,0.0,1,1,1367.0,0,6,5.72,821.0,836,510.82,609,0,0,0,0
2,2,2,0.591673,4,3,749.0,1,6,0.62,420.0,838,512.8,1270,0,0,1,1
1,1,1,0.0,1,1,464.0,0,5,8.05,53.0,839,513.8,611,0,0,0,0
2,3,3,1.1770200000000002,13,9,1202.33,1,6,0.83,287.33,840,514.41,1273,1,0,1,0
3,3,3,1.55666,5,2,506.0,0,6,33.44,281.67,841,514.92,1351,0,0,0,0
2,3,3,1.12164,12,4,1415.33,1,6,3.96,290.33,842,513.23,1277,0,0,0,0
2,2,2,0.650022,10,2,752.0,0,7,109.68,421.0,843,514.04,1279,0,0,0,0
2,2,2,0.684038,4,7,2056.0,0,6,1.42,435.5,844,513.84,1281,0,0,0,0
2,2,2,0.650022,5,1,751.0,1,6,3.1,424.0,845,514.75,1283,0,0,0,0
2,3,4,0.257289,627,78,3339.25,0,7,73.25,212.0,846,515.64,1285,1,1,1,1
1,1,1,0.0,1,0,1433.0,0,6,0.4,845.0,847,516.27,619,0,0,0,0
2,7,9,2.6947900000000002,75,36,579.22,0,7,7.73,99.11,848,517.26,1288,1,1,1,1
2,3,4,1.02433,93,42,857.25,1,6,6.22,218.5,59,47.41,100,1,0,1,1
2,4,4,0.8346319999999999,1456,2,375.75,0,6,6.83,212.0,60,48.4,102,1,1,1,1
1,1,1,0.0,4,9,433.0,0,7,7.67,65.0,849,517.76,77,0,0,0,0
2,2,2,1.0,4,0,1461.0,0,6,5.3,425.0,61,49.19,104,1,1,1,1
2,4,5,1.24696,17,49,1236.8,0,6,7.11,176.8,850,515.99,1290,1,1,1,0
2,4,7,2.29687,113,16,589.29,1,7,19.8,124.43,62,49.96,106,1,1,1,1
2,2,2,0.650022,12,0,754.0,0,6,36.67,426.0,851,513.55,1292,0,0,0,0
2,2,2,0.543564,13,3,716.5,1,6,74.44,411.0,852,514.54,1294,0,0,0,0
2,3,3,0.882532,78,17,1426.0,0,6,3.09,294.67,63,50.51,108,1,1,1,1
2,2,4,1.80161,13,7,450.75,0,6,46.14,216.25,853,514.38,1296,0,0,0,0
2,2,2,0.8112779999999999,2,2,994.0,1,6,9.91,427.5,64,51.19,110,0,0,0,0
2,2,2,0.503258,6,3,1468.0,1,6,6.3,428.5,65,51.97,112,0,0,0,0
2,3,3,0.879691,116,11,520.33,1,6,45.76,275.0,353,186.99,623,0,0,0,0
2,3,3,0.683581,110,14,564.0,1,6,8.51,286.33,354,187.98,625,1,0,1,1
1,1,1,0.0,0,8,324.0,0,1,39.66,2.0,66,52.48,61,0,0,0,0
2,18,74,4.408119999999999,4924,2928,414.47,0,7,50.35,12.81,854,507.44,1298,1,1,1,1
2,2,2,0.065914,68,60,1084.0,1,6,1.31,432.0,855,507.29,1300,0,0,0,0
2,3,3,0.589626,13,15,1147.67,1,6,0.91,289.33,856,508.25,1302,1,1,1,1
2,2,2,0.322757,16,1,1427.0,1,6,7.18,430.5,857,503.56,1304,1,0,0,0
3,3,3,1.52193,3,2,1210.0,0,7,19.26,296.33,45,33.06,83,1,0,0,0
2,2,2,1.0,3,1,1625.5,1,6,4.11,432.0,858,503.65,1306,1,1,1,1
2,3,3,1.37878,5,2,1019.0,1,6,61.81,289.0,859,504.09,1308,0,0,0,0
2,2,3,1.29879,9,7,718.0,0,6,83.92,292.67,860,504.39,706,0,0,0,0
2,3,3,0.747585,15,5,1221.67,1,6,4.09,290.33,861,505.26,1311,1,1,1,1
2,2,2,0.8112779999999999,5,7,2039.5,1,6,27.82,426.5,862,506.05,1313,0,0,0,0
2,2,2,0.09597,38,43,802.0,1,6,17.56,433.5,863,507.02,1315,0,0,0,0
2,3,3,0.7538279999999999,45,17,926.0,0,6,21.45,296.67,864,507.63,1317,1,0,1,0
2,2,2,0.35335900000000003,16,14,1606.5,1,6,1.51,441.5,865,508.63,1319,0,0,0,0
2,2,2,0.35335900000000003,16,14,1606.5,1,6,1.51,441.5,866,509.63,1321,0,0,0,0
2,2,2,0.35335900000000003,16,14,1560.0,1,6,22.12,420.0,867,510.62,1323,0,0,0,0
2,2,2,0.141441,44,6,887.0,1,6,17.67,436.5,67,52.13,115,1,0,0,0
2,4,6,1.18228,222,37,2301.83,1,7,100.22,138.5,868,511.48,1325,0,0,0,0
2,2,2,0.22853800000000002,60,21,1123.5,0,6,17.81,439.5,869,512.47,1327,1,0,0,0
1,1,1,0.0,2,0,1474.0,0,6,0.01,872.0,870,513.47,641,0,0,0,0
1,3,5,1.1256899999999999,220,37,2596.6,1,6,30.16,6.8,871,514.47,688,1,0,1,1
2,9,13,1.7739200000000002,57,71,1018.0,1,7,17.18,68.92,872,515.42,1331,1,0,0,0
2,3,3,0.8330290000000001,155,27,748.33,0,6,4.85,291.33,873,515.5,1333,1,1,1,1
2,2,3,0.313133,90,19,572.33,1,6,55.25,292.0,874,516.49,1335,0,0,0,0
2,2,3,0.313133,90,19,572.33,1,6,55.25,292.0,875,517.49,1337,0,0,0,0
2,2,2,0.135036,87,19,742.0,1,6,82.57,414.0,876,518.49,1339,0,0,0,0
2,3,3,0.912243,137,0,791.67,0,6,2.82,292.0,877,516.97,1341,1,0,1,1
2,9,15,2.68129,253,319,349.2,1,6,58.95,58.8,878,517.52,1343,1,1,1,1
2,2,2,0.32984600000000003,30,3,1614.5,0,6,2.39,446.0,879,518.43,1345,1,0,1,1
2,2,2,0.32984600000000003,30,3,1563.0,0,6,4.04,421.5,880,519.43,1347,0,0,0,0
1,1,1,0.0,1,1,116.0,0,1,0.43,5.0,881,520.13,698,0,0,0,0
2,4,4,1.6808599999999998,22,11,1158.5,1,8,12.8,223.25,882,520.9,1350,1,0,1,1
1,1,3,0.0,0,0,0.0,0,1,182.55,2.0,883,521.64,27,0,0,0,0
2,2,2,0.141441,44,6,843.0,1,6,27.59,416.0,68,52.46,117,1,0,1,0
2,2,2,0.9182959999999999,3,0,1120.0,0,6,9.24,441.5,884,521.99,1352,0,0,0,0
3,17,44,3.54851,178,184,337.91,0,7,114.7,21.52,885,522.98,1382,1,1,1,1
1,1,1,0.0,1,1,219.0,0,5,42.09,33.0,886,523.98,76,0,0,0,0
1,1,1,0.0,1,2,63.0,0,1,92.2,1.0,887,524.97,77,0,0,0,0
1,1,1,0.0,2,1,166.0,0,2,0.01,8.0,888,525.97,702,1,0,1,1
1,1,1,0.0,2,1,166.0,0,2,0.01,8.0,889,526.97,703,1,0,1,1
3,6,7,2.45428,83,14,729.71,0,7,44.15,132.57,890,527.96,1436,1,1,1,1
2,3,3,1.3093,7,4,905.67,1,6,17.52,301.67,891,528.95,1360,1,0,0,0
2,4,4,1.67798,12,7,766.25,1,7,9.59,225.25,892,529.2,1362,0,0,0,0
1,1,1,0.0,6,3,1399.0,1,1,2.58,4.0,893,530.16,707,0,0,0,0
1,1,1,0.0,4,2,467.0,0,5,63.46,53.0,894,530.82,657,0,0,0,0
2,4,6,1.3776,52,4,1318.5,1,7,11.33,156.5,895,531.13,1366,1,1,1,1
2,5,5,1.62172,134,35,1078.4,0,6,2.72,183.4,896,531.2,1368,1,1,1,1
1,1,1,0.0,1,2,999.0,0,3,0.0,20.0,897,532.2,710,0,0,0,0
2,3,3,0.947234,89,29,1476.33,0,6,51.34,286.33,898,533.19,1371,0,0,0,0
2,2,3,1.37878,4,3,600.67,1,6,106.12,278.0,899,534.15,1373,0,0,0,0
2,2,3,1.37878,4,3,637.67,1,6,4.63,296.67,900,535.15,1375,0,0,0,0
1,1,2,0.529361,8,17,1464.0,1,6,4.84,98.5,901,535.9,714,0,0,0,0
2,3,4,0.397864,467,2,3370.25,1,7,7.57,209.0,902,536.48,1378,0,0,0,0
2,7,9,1.09685,519,18,2030.11,1,7,8.99,100.89,903,537.48,1380,0,0,0,0
2,7,9,1.09685,519,18,2030.11,1,7,8.99,100.89,904,538.48,1382,0,0,0,0
1,1,1,0.0,1,1,464.0,0,5,44.71,54.0,905,539.48,666,0,0,0,0
3,8,10,1.11435,19,519,1883.2,1,7,9.6,91.9,906,540.47,1464,0,0,0,0
1,2,3,0.344246,464,2,4213.67,1,5,0.0,9.67,907,541.46,719,1,1,1,1
1,2,3,0.344246,464,2,4213.67,1,5,0.0,9.67,908,542.46,720,1,1,1,1
2,2,2,0.721928,3,2,1151.5,1,6,71.01,418.0,909,543.3,1389,0,0,0,0
3,6,6,2.2892799999999998,45,7,894.5,1,7,68.28,146.5,46,33.09,86,1,1,1,1
3,6,6,2.16283,50,5,951.17,1,7,8.25,156.5,47,34.09,89,1,1,1,1
1,1,1,0.0,0,1,61.0,0,3,1.08,22.0,910,543.43,80,0,0,0,0
2,4,4,1.57798,11,8,1071.5,1,6,25.24,230.75,48,35.09,84,1,0,1,1
2,4,4,1.57798,11,8,1012.25,1,6,25.28,216.5,49,36.09,86,0,0,0,0
2,3,5,1.8233099999999998,13,10,420.8,1,6,63.54,178.4,69,52.86,119,1,1,1,1
2,3,5,1.8233099999999998,13,10,420.8,1,6,63.54,178.4,70,53.86,121,1,1,1,1
2,3,5,2.2577599999999998,7,6,385.8,1,6,115.17,167.2,71,54.86,123,0,0,0,0
2,2,2,0.28639699999999996,48,12,1061.5,1,6,0.85,449.0,911,544.08,1391,1,1,1,1
1,1,1,0.0,1,0,1510.0,0,6,0.03,894.0,912,545.05,670,0,0,0,0
1,1,1,0.0,1,0,1510.0,0,6,0.03,894.0,913,546.05,671,0,0,0,0
2,2,2,0.065914,128,0,756.0,0,6,0.04,448.0,73,56.8,127,1,0,1,1
2,2,2,0.065914,128,0,756.0,0,6,0.04,448.0,74,57.8,129,1,0,1,1
2,2,2,0.9182959999999999,2,1,903.0,1,6,53.11,419.5,50,37.02,88,0,0,0,0
1,1,1,0.0,7,9,631.0,0,4,0.6,26.0,75,58.74,70,0,0,0,0
1,1,1,0.0,7,9,631.0,0,4,0.6,26.0,76,59.74,71,0,0,0,0
2,2,2,0.8112779999999999,4,0,826.5,0,6,20.75,448.5,77,60.73,133,0,0,0,0
2,2,2,0.8112779999999999,4,0,826.5,0,6,20.75,448.5,78,61.73,135,0,0,0,0
2,2,2,1.0,2,0,759.0,0,6,51.21,420.5,914,546.29,1395,1,0,1,1
2,5,6,1.63532,56,16,940.33,1,6,1.94,152.33,915,547.24,1397,1,0,1,0
2,2,2,1.0,2,0,884.0,0,6,1.35,450.5,51,37.94,90,0,0,1,1
2,5,14,3.3506099999999996,6,2590,316.64,0,6,175.52,64.57,916,547.4,1399,0,0,0,0
2,3,3,0.540449,65,53,823.33,1,7,3.97,304.67,917,548.4,1401,1,1,1,1
2,3,5,1.46517,69,44,929.6,1,7,10.14,185.8,918,549.14,1403,1,0,1,0
2,2,2,0.650022,5,1,981.0,0,6,46.41,458.5,919,550.1,755,0,0,0,0
2,3,5,0.750019,795,39,4847.0,0,7,1.88,182.4,920,550.62,1406,1,1,1,1
2,3,5,0.750019,795,39,4847.0,0,7,1.88,182.4,921,551.62,1408,1,1,1,1
2,2,2,0.322757,12,5,1946.5,1,6,1.46,468.0,922,552.61,1410,1,1,1,1
2,2,2,0.187176,1,34,989.0,0,7,1.5,460.0,923,553.58,762,0,0,0,0
2,2,2,0.23519299999999999,13,13,903.0,1,6,1.34,454.5,924,553.67,1413,1,1,1,1
1,1,1,0.0,1,1,1529.0,0,6,0.44,908.0,925,554.24,683,0,0,0,0
2,2,2,0.522559,9,8,1168.5,1,6,25.5,456.0,926,555.09,1416,0,0,0,0
2,5,9,1.46515,113,155,1154.56,0,6,10.43,107.11,927,556.09,1418,1,1,1,1
1,1,1,0.0,12,13,407.0,1,3,2.1,32.0,928,557.07,734,1,0,0,0
1,1,1,0.0,12,13,407.0,1,3,2.1,32.0,929,558.07,735,1,0,0,0
2,2,2,0.9182959999999999,5,1,851.5,1,6,25.45,458.5,930,559.07,1422,0,1,1,1
2,2,2,0.764205,7,2,853.5,1,6,0.39,459.0,79,62.22,137,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,933,561.59,0,0,1,1,0
1,1,1,0.0,1,1,464.0,0,5,6.03,55.0,934,562.59,687,0,0,0,0
1,1,1,0.0,14,2,807.0,1,5,1.14,33.0,935,562.95,737,0,0,0,0
2,2,5,2.08814,24,24,1459.8,0,6,5.52,190.8,936,562.58,1426,1,1,1,1
2,2,2,0.439497,4,7,812.0,0,6,67.99,458.0,937,563.49,1428,0,0,0,0
2,4,6,1.25391,191,56,944.67,1,6,36.97,158.33,938,564.46,1430,1,1,1,1
2,2,2,0.23181300000000002,33,20,880.5,0,6,26.96,458.5,939,565.23,1432,1,0,1,1
2,3,5,0.6124930000000001,22,130,551.2,0,6,21.01,183.8,940,566.23,1434,0,0,0,0
2,3,4,1.7479,32,1,619.25,1,6,4.83,230.25,80,62.84,139,1,0,0,0
1,2,2,0.522559,16,1,171.0,0,4,55.55,8.0,941,566.59,743,0,0,0,0
1,1,1,0.0,10,16,342.0,1,5,1.06,26.0,81,63.78,76,1,1,1,1
1,1,1,0.0,12,17,340.0,1,5,13.22,24.0,82,64.78,77,1,1,1,1
2,3,3,0.8022239999999999,24,9,688.33,1,7,4.55,307.33,942,567.29,1437,0,0,0,0
2,2,2,0.413817,33,15,1160.5,0,6,6.54,462.0,83,65.75,143,1,1,1,1
