ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,buggy_B,buggy_AG,buggy_MA,buggy_RA
2,2,2,1.0,3,1,439.5,0,7,206.65,59.5,104,71.58,124,0,0,0,0
3,3,3,1.0974700000000002,169,19,707.0,1,12,118.28,115.33,175,127.82,363,1,0,0,0
3,3,3,1.0974700000000002,169,19,701.0,1,12,118.29,113.67,176,128.82,366,0,0,0,0
2,4,11,3.4590699999999996,185,4,51.09,0,3,37.67,0.27,2,1.96,2,0,0,0,0
2,4,11,3.4590699999999996,185,4,51.09,0,3,37.68,0.27,3,2.96,4,0,0,0,0
2,2,3,1.04085,10,2,4031.33,0,7,61.84,81.67,196,129.53,283,0,0,0,0
1,3,4,1.8909200000000002,13,8,334.75,0,6,23.06,4.25,137,102.94,122,1,0,0,0
2,4,32,4.314369999999999,926,204,208.03,0,12,102.59,11.13,105,72.29,126,1,0,0,0
2,4,4,1.32702,31,35,1567.25,1,12,20.08,86.75,18,15.72,32,0,0,0,0
1,1,2,0.8112779999999999,4,0,1057.5,0,8,29.9,126.0,177,129.3,104,0,0,0,0
2,2,3,1.3108600000000001,25,0,768.67,0,12,20.78,116.0,178,130.29,259,1,0,0,0
2,2,3,1.3108600000000001,25,0,760.67,0,12,28.54,113.67,179,131.29,261,0,0,0,0
1,1,1,0.0,2,1,2713.0,1,6,0.88,44.0,138,103.74,123,0,0,0,0
3,3,3,1.12458,39,17,946.33,1,12,35.5,116.67,139,104.55,319,0,0,0,0
3,3,3,1.12458,39,17,937.67,1,12,68.05,114.33,140,105.55,322,0,0,0,0
2,3,3,0.952398,115,31,570.33,1,12,2.6,117.0,18,15.7,28,0,0,0,0
2,3,3,0.952398,115,31,563.0,1,12,2.35,114.67,19,16.7,30,0,0,0,0
1,10,65,3.6119,1364,177,353.82,0,6,61.88,0.86,53,45.6,53,0,0,0,0
3,6,9,1.91422,508,313,1121.44,0,12,30.03,39.22,19,16.64,44,0,0,1,1
1,1,1,0.0,6,4,429.0,1,3,0.31,7.0,141,106.48,126,0,0,0,0
1,1,1,0.0,6,4,429.0,1,3,0.31,7.0,142,107.48,127,0,0,0,0
1,4,6,1.8397,945,250,258.33,0,6,2.58,9.33,54,46.17,54,0,0,0,0
2,2,2,0.6098399999999999,9,11,655.0,1,7,88.46,123.0,180,130.94,263,0,0,0,0
1,1,1,0.0,2,0,1411.0,0,12,4.82,352.0,20,17.49,13,0,0,0,0
2,2,10,2.6081,156,228,1507.0,0,12,56.8,34.7,197,128.38,285,0,0,0,0
2,2,10,2.66437,159,237,1509.6,0,12,58.26,35.6,198,129.38,287,0,0,0,0
1,8,10,2.3944099999999997,583,111,706.5,0,6,23.85,5.7,55,46.92,55,0,0,0,0
2,2,3,1.1294799999999998,24,10,827.67,0,13,7.73,117.67,143,107.12,245,0,0,0,0
2,2,3,1.1538700000000002,35,10,834.0,0,13,3.47,121.0,144,108.12,247,0,0,0,0
1,3,4,1.6478,200,0,32.0,0,3,2.01,2.5,107,72.97,30,0,0,0,0
3,3,3,0.985564,38,9,816.33,0,12,9.73,118.67,20,17.18,47,0,0,0,0
2,2,5,1.8222599999999998,68,1,491.2,0,13,1.01,73.0,4,3.82,2,0,0,0,0
3,4,7,1.71885,136,49,512.71,1,12,37.75,51.71,181,129.26,376,0,0,0,0
1,1,2,0.35335900000000003,16,14,1238.0,0,13,1.52,183.5,5,4.78,3,0,0,0,0
3,3,3,1.24124,34,1,993.67,0,12,48.43,120.0,182,129.47,379,0,0,0,0
3,4,4,0.49783,197,9,1270.5,1,12,60.02,90.25,6,5.36,9,0,0,0,0
3,4,4,0.49783,197,9,1261.25,1,12,62.71,86.75,7,6.36,12,0,0,0,0
2,2,2,0.566509,11,4,793.0,1,12,93.6,173.5,145,106.66,249,0,0,0,0
2,2,2,0.566509,11,4,811.5,1,12,93.61,180.5,146,107.66,251,0,0,0,0
1,1,1,0.0,18,0,948.0,0,1,36.44,3.0,147,108.63,9,0,0,0,0
2,2,4,1.24082,22,26,652.25,0,13,90.29,91.25,148,109.58,131,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,149,110.58,0,0,0,0,0
3,4,4,0.630971,286,156,779.25,0,12,18.99,90.75,183,130.18,382,1,0,1,1
2,2,9,2.09007,252,73,403.78,0,12,202.69,40.33,108,72.44,128,0,0,0,0
1,1,1,0.0,30,0,53.0,0,1,403.81,2.0,150,111.21,122,0,0,0,0
1,1,1,0.0,30,0,53.0,0,1,403.81,2.0,151,112.21,123,0,0,0,0
3,4,6,2.20248,236,44,764.5,0,12,58.57,61.0,184,130.86,385,1,0,0,1
1,1,1,0.0,0,0,0.0,0,1,427.9,1.0,199,127.06,3,0,0,0,0
2,3,79,6.0522599999999995,1012,272,459.42,1,13,104.64,4.89,6,5.69,4,1,0,0,0
2,2,2,0.764205,5,4,1079.0,1,12,4.76,183.0,152,111.91,256,0,0,0,0
2,2,2,0.039882,700,0,722.5,0,12,0.62,183.5,5,2.73,4,0,0,0,0
1,1,1,0.0,183,0,0.0,0,0,0.0,0.0,1,0.76,0,0,0,0,0
1,1,1,0.0,0,183,183.0,0,1,0.01,1.0,2,1.76,1,0,0,0,0
3,4,4,1.5740399999999999,113,0,1024.25,0,12,5.39,92.25,3,2.76,3,1,1,1,1
3,3,4,1.45173,134,18,1030.75,0,12,9.77,93.25,4,3.76,6,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,153,112.57,0,0,0,0,0
2,3,70,5.83146,781,159,436.47,1,8,261.75,3.71,7,6.59,6,0,0,0,0
2,3,67,5.7954300000000005,803,175,458.34,1,13,122.79,5.46,8,7.59,8,0,0,0,0
3,7,57,5.43242,135,142,296.54,0,12,188.54,6.68,21,17.55,45,0,0,0,0
2,2,2,0.591673,10,4,1063.5,0,12,3.5,186.0,22,18.55,28,0,0,0,0
4,4,5,1.85337,54,26,657.2,0,13,57.72,76.2,154,113.26,341,0,0,0,0
4,4,5,1.7762200000000001,56,24,632.0,0,13,56.68,71.6,155,114.25,345,0,0,0,0
1,1,1,0.0,20,0,0.0,0,0,0.0,0.0,156,115.25,3,0,0,0,0
1,1,1,0.0,24,0,0.0,0,0,0.0,0.0,157,116.25,4,0,0,0,0
3,5,5,1.00862,368,41,983.6,0,8,9.54,13.8,23,19.51,34,1,1,1,1
3,3,3,1.05314,98,0,1832.33,0,12,27.46,117.33,158,117.08,346,0,0,0,0
3,4,4,1.3106,104,0,1492.25,0,12,17.1,94.25,159,118.08,349,0,0,0,0
1,1,1,0.0,31,29,4078.0,0,7,2.27,39.0,160,118.51,137,0,0,0,0
2,2,2,0.6997720000000001,34,40,2096.5,0,8,2.29,19.0,161,119.51,224,0,0,0,0
3,3,4,1.4549299999999998,72,21,1010.25,1,12,31.19,88.75,162,120.34,355,0,0,0,0
3,3,4,1.4549299999999998,72,21,1025.25,1,12,10.46,94.25,163,121.34,358,0,0,0,0
3,4,9,2.19652,77,37,477.89,1,12,114.05,41.67,164,122.34,361,1,0,0,0
1,4,4,1.27988,130,21,1009.5,1,7,31.01,14.5,56,45.24,56,0,0,0,0
1,4,4,1.27988,130,21,986.0,1,7,41.44,13.5,57,46.24,57,0,0,0,0
3,4,6,2.20127,111,22,652.83,0,12,153.17,62.83,8,7.06,15,0,0,0,0
2,2,2,0.684038,2,9,846.5,0,12,104.76,188.5,5,4.66,6,0,0,0,0
1,3,7,1.85297,197,18,297.0,0,6,45.21,8.14,58,46.83,58,0,0,0,0
1,3,7,1.85297,197,18,295.86,0,6,44.97,7.57,59,47.83,59,0,0,0,0
1,1,2,0.9182959999999999,5,1,70.5,0,2,1.03,1.0,165,122.3,142,0,0,0,0
2,2,2,1.0,3,1,831.5,0,12,32.7,189.5,6,5.64,4,0,0,0,0
2,3,4,0.8683190000000001,99,72,765.0,0,9,12.83,12.75,167,123.01,234,1,0,1,1
2,4,5,2.2133,11,7,859.6,1,12,16.72,76.8,168,124.01,278,1,0,0,0
3,4,4,0.577854,2,53,1085.25,1,12,37.72,96.25,169,124.99,371,0,0,0,0
1,1,1,0.0,1,1,136.0,0,3,1.33,4.0,109,70.28,62,0,0,0,0
1,3,4,1.84237,2,5,227.5,1,6,130.87,14.0,60,47.52,60,0,0,0,0
1,2,3,1.45915,2,4,197.67,1,6,143.51,19.33,61,48.52,61,0,0,0,0
3,3,3,0.667099,202,4,908.33,0,12,28.5,128.33,185,124.55,388,1,1,1,1
3,3,3,0.686625,201,2,875.67,0,12,39.46,118.67,186,125.4,391,1,1,1,1
3,3,3,1.29974,13,5,1172.33,0,12,10.93,128.0,21,16.68,50,0,0,1,1
3,8,10,2.26878,323,26,1263.2,0,12,28.52,38.9,170,123.04,374,1,0,0,0
2,3,5,1.08867,356,0,508.6,0,13,4.32,78.8,200,120.69,230,0,0,0,0
2,3,5,1.08867,356,0,489.2,0,13,6.38,72.4,201,121.68,232,0,0,0,0
2,3,5,1.08867,356,0,426.0,0,9,11.17,51.0,202,122.67,234,0,0,0,0
2,2,2,0.710677,136,8,2086.5,0,7,100.38,13.5,24,19.28,36,0,0,0,0
1,1,1,0.0,3,0,1486.0,0,12,0.95,386.0,25,20.28,16,0,0,0,0
3,3,3,0.839899,139,8,1869.67,0,12,67.85,118.67,26,21.28,55,0,0,0,0
1,1,2,0.242292,50,0,288.5,0,6,44.4,27.5,62,48.65,62,0,0,0,0
1,1,2,0.242292,50,0,292.5,0,6,44.4,29.5,63,49.65,63,0,0,0,0
1,1,2,0.242292,50,0,207.0,0,5,92.76,16.5,64,50.58,64,0,0,0,0
2,3,3,1.52193,9,1,828.67,1,12,40.94,129.0,22,17.41,40,0,0,0,0
2,3,3,1.52193,9,1,802.33,1,12,101.6,118.67,23,18.41,42,0,0,0,0
3,3,3,1.28705,12,2,639.67,1,12,31.96,129.33,171,122.89,377,0,0,0,0
3,3,3,1.19946,13,3,615.67,1,12,140.54,119.0,172,123.89,380,0,0,0,0
1,1,1,0.0,4,4,1493.0,0,12,0.01,389.0,173,124.89,138,0,0,0,0
3,6,6,1.8358,136,10,1059.5,0,12,17.72,66.17,174,125.05,384,1,1,1,1
1,1,2,0.9852280000000001,5,2,1282.0,0,13,2.98,200.0,6,3.51,5,0,0,0,0
1,1,1,0.0,1,1,70.0,0,1,4.0,2.0,175,125.86,96,0,0,0,0
1,1,3,0.8849969999999999,37,35,300.0,0,6,28.47,20.0,65,51.11,65,0,0,0,0
1,1,3,0.8849969999999999,37,35,297.33,0,6,31.68,18.67,66,52.11,66,0,0,0,0
1,1,3,0.981591,31,29,243.33,0,5,32.94,11.33,67,53.01,67,0,0,0,0
2,5,9,2.69391,44,13,374.22,1,12,108.17,43.56,9,7.54,13,1,1,1,0
1,1,2,1.0,3,1,1284.5,0,13,1.21,201.0,176,126.34,140,0,0,0,0
1,1,2,0.262311,45,0,318.5,0,6,1.95,30.5,68,53.88,68,0,0,0,0
1,1,2,0.262311,45,0,314.5,0,6,1.95,28.5,69,54.88,69,0,0,0,0
1,1,2,0.262311,45,0,233.0,0,5,1.12,17.5,70,55.88,70,0,0,0,0
1,1,2,0.8112779999999999,7,1,1285.5,0,13,0.1,201.5,177,127.32,141,0,0,0,0
1,1,1,0.0,1,1,397.0,1,6,0.17,12.0,178,128.31,151,0,0,0,0
2,2,4,1.47766,2308,2138,1159.5,0,12,1.81,99.5,27,21.92,35,0,0,0,0
3,3,5,2.00624,235,17,494.8,1,12,277.98,79.2,7,6.16,12,0,0,0,0
1,1,1,0.0,1,1,764.0,0,1,3.85,1.0,179,128.29,97,0,0,0,0
4,7,8,1.9979200000000001,510,2,534.13,0,13,14.45,50.88,10,8.45,20,1,0,1,1
1,1,1,0.0,1,1,1295.0,0,2,0.54,10.0,11,9.43,7,0,0,0,0
1,1,1,0.0,1,0,1295.0,0,2,0.05,11.0,28,22.67,23,0,0,0,0
1,2,2,1.0,0,2,78.0,0,2,2.9,1.5,29,23.66,24,0,0,0,0
3,3,45,4.86701,3547,2,68.53,0,12,0.76,8.87,180,128.92,392,1,1,1,1
3,8,20,3.35035,2594,845,681.25,0,12,38.1,20.45,30,24.62,62,1,1,1,1
1,1,1,0.0,1,1,723.0,0,6,8.97,10.0,181,129.7,153,0,0,0,0
1,2,13,2.0309,83,123,236.85,0,6,67.4,4.77,71,56.1,71,0,0,0,0
2,2,2,1.0,3,1,897.5,1,12,34.42,200.5,8,7.11,11,0,0,1,1
1,1,1,0.0,1,1,579.0,0,6,1.26,15.0,31,25.54,26,0,0,0,0
3,16,28,3.79547,142,520,714.79,0,12,111.83,14.75,32,26.5,66,1,0,1,1
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,33,27.5,0,0,0,0,0
2,3,4,1.81128,15,1,481.5,1,12,81.62,89.5,182,129.44,297,0,0,0,0
2,3,4,1.81128,15,1,516.5,1,12,53.7,100.5,183,130.44,299,1,0,0,1
1,3,3,1.04768,41,12,102.0,1,4,111.35,4.33,24,18.56,1,0,0,0,0
2,2,2,0.9182959999999999,4,2,913.0,1,12,71.92,202.0,12,10.19,18,0,0,0,0
3,13,20,2.48,1447,127,770.15,1,12,110.4,18.35,25,19.25,57,0,0,0,0
3,3,3,1.0349899999999999,52,5,882.0,1,12,15.26,135.0,184,128.57,400,1,0,0,0
3,3,3,1.0168700000000002,54,5,786.67,1,12,62.53,120.33,185,129.57,403,0,0,0,0
2,2,2,0.9182959999999999,3,3,1120.0,0,12,0.02,202.5,186,130.57,248,0,0,0,0
1,2,2,0.109286,138,0,76.0,0,6,11.03,29.0,72,55.17,72,0,0,0,0
3,4,15,3.20476,541,64,582.6,0,12,26.72,27.33,34,27.58,69,1,1,1,1
1,1,1,0.0,1,4,476.0,0,1,484.95,2.0,203,117.58,129,0,0,0,0
3,5,5,1.3908399999999999,79,34,1307.0,1,12,40.59,82.6,35,28.4,72,0,0,0,0
3,5,5,1.325,79,33,1273.8,1,12,46.67,73.4,36,29.4,75,0,0,0,0
4,17,57,4.1410599999999995,1893,319,357.02,0,12,177.2,7.33,9,7.4,12,1,1,1,1
2,2,5,2.0547299999999997,31,21,556.6,0,13,133.45,83.6,7,4.27,8,0,0,0,0
1,1,2,0.0,0,18,9.0,0,3,306.72,1.5,8,5.27,2,0,0,0,0
3,3,6,2.0547299999999997,21,31,465.5,0,13,0.08,69.83,187,130.51,149,0,0,0,0
2,4,8,2.26649,116,26,398.38,1,12,85.84,45.25,13,10.89,20,0,0,0,0
1,1,1,0.0,1,1,397.0,1,6,0.52,12.0,188,131.26,158,0,0,0,0
2,2,43,4.84626,163,49,216.65,0,12,191.81,9.63,110,65.49,131,0,0,0,0
1,1,1,0.0,11,0,0.0,0,0,0.0,0.0,111,66.49,64,0,0,0,0
3,3,3,1.22105,24,10,1182.67,1,12,88.72,121.33,189,130.97,410,0,0,0,0
3,3,3,1.22105,24,10,1218.67,1,12,90.51,137.67,190,131.97,413,0,0,0,0
3,3,4,1.6049200000000001,148,23,589.5,1,12,14.91,103.5,10,8.24,15,0,0,0,0
3,5,9,2.55563,213,19,527.78,0,12,12.46,46.44,37,29.79,78,1,0,1,1
1,1,2,0.764205,9,0,770.0,0,12,0.07,207.5,112,66.68,69,0,0,0,0
3,3,3,1.1810399999999999,30,1,1007.33,1,12,83.96,122.0,191,132.36,416,0,0,0,0
3,3,3,1.1810399999999999,30,1,1047.0,1,12,75.07,139.33,192,133.36,419,0,0,0,0
3,4,4,1.48924,70,9,618.75,1,12,1.44,104.75,38,30.65,81,1,0,1,1
4,13,19,2.9697299999999998,1046,55,691.63,0,13,36.15,23.05,193,133.13,423,1,0,1,1
3,4,6,1.63792,77,6,597.5,0,13,0.98,71.67,39,31.44,84,1,1,1,1
2,2,3,1.5849600000000001,4,2,686.67,1,12,8.32,140.67,9,7.49,13,0,0,0,0
3,3,4,1.50169,40,20,688.0,0,12,3.37,105.75,40,32.37,87,1,1,1,1
3,3,4,1.68498,17,1,605.75,1,12,185.63,105.75,194,133.87,425,0,0,0,0
3,3,3,1.2009100000000001,42,0,1973.67,0,12,27.59,141.67,11,9.11,18,0,0,0,0
3,6,6,1.09753,496,0,67.17,0,6,26.45,3.33,26,19.48,24,0,0,0,0
1,1,1,0.0,5,0,0.0,0,0,0.0,0.0,195,134.78,108,0,0,0,0
2,2,6,2.39208,13,11,487.83,0,13,3.61,72.33,41,33.29,28,0,0,0,0
4,4,5,1.3675700000000002,149,5,662.6,0,12,43.6,85.4,204,114.99,366,1,1,1,1
3,3,3,0.951046,90,10,2649.67,0,12,24.53,142.67,205,115.99,369,0,0,0,0
2,5,5,1.4859200000000001,33,21,483.6,1,12,44.4,85.8,42,34.14,64,1,0,0,0
1,1,1,0.0,229,0,0.0,0,0,0.0,0.0,43,35.14,27,0,0,0,0
3,4,6,2.04219,58,1,495.83,0,12,109.26,71.5,12,10.04,21,0,0,0,0
2,2,8,2.61057,155,66,543.25,1,12,102.71,53.75,13,10.94,17,1,0,0,0
2,3,3,1.49492,10,1,662.0,1,12,57.3,143.67,44,35.72,66,0,0,0,0
1,1,1,0.0,7,3,188.0,0,1,7.71,1.0,27,20.15,3,0,0,0,0
3,4,4,1.32628,339,12,1996.0,0,12,38.37,109.0,14,11.9,26,1,1,1,1
3,12,16,2.53538,998,38,926.69,0,12,42.82,27.88,45,36.71,96,1,1,1,1
1,4,7,2.18899,1231,790,228.0,0,5,119.7,2.0,206,115.69,8,1,0,0,0
1,3,3,0.997898,634,0,45.33,0,4,0.0,4.67,207,116.68,9,0,0,0,0
1,1,1,0.0,2,0,1578.0,0,12,0.79,433.0,46,37.64,32,0,0,0,0
2,2,2,0.35335900000000003,30,0,318.5,0,7,50.16,13.5,47,38.64,67,1,0,1,1
3,3,3,0.7870189999999999,50,0,680.33,0,12,38.25,144.67,187,112.99,394,0,0,0,0
2,2,2,0.15935,64,22,1158.0,1,12,4.58,218.5,208,117.53,297,1,0,1,1
2,2,2,0.380947,40,14,1280.0,1,12,5.08,218.0,209,118.53,299,0,0,0,0
1,1,1,0.0,3,4,387.0,0,1,10.16,1.0,198,135.45,111,0,0,0,0
3,4,6,2.33038,161,12,328.17,1,12,33.95,72.83,199,136.45,435,0,0,0,0
1,1,1,0.0,0,0,0.0,0,1,44.58,1.0,48,39.62,0,0,0,0,0
1,2,4,1.80244,863,0,0.0,0,0,0.0,0.0,200,137.44,11,1,0,0,0
3,3,3,0.834347,15,2,581.0,0,12,1.21,147.67,201,138.23,438,1,0,0,0
2,2,2,0.9965780000000001,305,0,0.0,0,0,0.0,0.0,202,139.21,283,0,0,0,0
1,1,3,1.2423799999999998,0,820,273.33,0,3,1.29,1.0,203,140.17,12,0,0,0,0
1,2,4,1.24795,853,1,39.0,0,4,3.05,1.25,204,140.52,13,0,0,0,0
2,2,2,0.684038,11,0,1026.0,0,12,3.93,220.0,49,40.26,72,0,0,0,0
1,1,1,0.0,79,0,0.0,0,0,0.0,0.0,50,41.26,30,0,0,0,0
4,4,4,1.4416,27,2,744.5,0,12,33.13,110.5,51,42.24,106,0,0,0,0
4,7,12,2.43112,636,13,415.42,0,13,45.42,37.67,15,12.63,29,1,0,1,1
2,2,9,2.03589,41,22,556.0,1,12,121.83,49.56,16,13.63,23,0,0,0,0
3,4,18,2.88383,2361,923,314.83,0,12,57.71,24.67,205,139.56,443,1,1,1,1
3,3,3,0.459142,170,0,679.33,0,12,1.05,148.67,52,42.57,108,0,0,0,0
3,4,4,0.6700729999999999,52,3,1696.5,1,12,31.33,112.25,53,43.57,111,0,0,0,0
3,3,7,2.20681,43,8,520.0,1,13,174.33,65.29,188,111.68,397,0,0,0,0
4,5,8,2.50066,36,19,470.38,0,14,26.86,59.75,54,44.37,42,0,0,0,0
1,1,1,0.0,3,2,1086.0,0,10,0.07,64.0,55,45.36,38,0,0,0,0
1,1,1,0.0,1,1,1124.0,0,2,2.67,2.0,206,139.83,171,0,0,0,0
2,4,9,2.54549,195,140,507.89,1,12,36.08,50.33,17,14.46,25,1,0,1,1
1,1,1,0.0,404,0,0.0,0,0,0.0,0.0,18,15.46,9,0,0,0,0
4,9,18,2.99516,1327,1,162.28,0,13,5.05,25.67,114,65.54,179,1,0,0,0
2,2,2,0.27619499999999997,38,4,936.5,0,12,150.32,225.0,19,16.42,27,0,0,0,0
2,2,2,0.165427,54,28,824.0,0,12,57.79,225.5,20,17.39,18,0,0,0,0
2,2,4,0.503891,110,12,722.25,0,13,6.56,116.25,56,46.15,41,0,0,0,0
1,1,1,0.0,46,0,43.0,0,1,30.15,1.0,57,47.13,43,1,0,0,0
3,5,6,1.7921,169,13,1038.0,0,12,12.2,76.67,58,48.12,118,1,0,1,1
2,10,53,3.12315,1230,2464,461.34,0,9,22.86,2.72,207,139.53,288,1,1,1,1
1,1,1,0.0,0,10,819.0,0,7,2.82,31.0,59,48.8,45,0,0,0,0
2,2,4,2.0,5,3,713.5,0,12,4.36,113.5,21,18.25,30,0,0,1,1
3,4,4,1.08923,17,11,1272.25,1,12,28.78,116.25,208,140.5,449,0,0,0,0
2,2,27,4.669,314,9,146.67,0,12,14.77,17.19,209,141.5,334,1,1,1,1
1,1,25,4.64193,25,74,102.96,0,2,0.01,0.36,210,142.49,175,0,1,1,0
3,16,35,3.79736,1102,43,545.89,0,12,146.33,13.57,22,19.21,42,1,1,1,1
1,1,1,0.0,1,0,1202.0,0,10,3.9,67.0,23,20.21,20,0,0,0,0
2,6,7,2.35417,51,31,360.71,0,12,164.34,66.29,115,65.93,138,0,0,0,0
3,3,9,1.93859,205,12,244.78,0,12,123.87,51.0,14,10.83,28,1,0,0,1
3,3,3,0.5035930000000001,78,2,824.33,0,12,20.93,154.33,60,49.66,122,0,0,0,0
1,1,2,1.0,3,1,867.0,0,12,2.93,231.5,9,5.76,7,0,0,0,0
3,5,17,2.13154,940,2,141.24,0,12,0.31,27.53,211,142.99,455,1,0,1,1
2,2,2,0.619382,12,1,905.0,0,12,0.01,234.5,212,143.99,339,1,0,1,1
2,3,3,1.46836,1366,0,0.0,0,0,0.0,0.0,213,144.99,297,1,0,1,1
1,1,1,0.0,3,0,177.0,0,2,0.01,9.0,214,145.99,179,0,0,0,0
1,1,1,0.0,2,2,628.0,0,1,0.0,1.0,215,146.99,120,0,0,0,0
2,3,5,2.1280900000000003,12,16,302.4,0,2,0.02,2.4,216,147.99,301,1,1,1,1
3,14,21,3.04775,847,96,698.71,0,12,13.71,22.76,24,21.1,46,1,1,1,1
3,5,10,2.12321,1100,45,737.7,0,12,33.33,46.9,61,50.46,125,1,1,1,1
2,3,3,0.8347469999999999,299,0,549.33,0,12,0.03,155.33,15,11.78,16,0,0,0,0
3,12,18,3.56655,378,253,823.11,0,11,13.75,10.72,25,22.05,49,1,1,1,1
2,4,5,0.9722120000000001,716,0,330.0,0,12,0.19,93.4,62,51.34,47,1,0,0,1
1,1,1,0.0,0,3,2796.0,0,7,0.28,56.0,217,148.36,181,0,0,0,0
3,6,6,1.48126,532,0,330.5,0,12,7.76,79.67,218,149.35,467,1,1,1,1
3,5,6,1.16796,1464,0,331.5,0,12,0.69,79.5,219,150.35,470,1,1,1,1
1,1,1,0.0,1,2,1013.0,0,7,4.15,28.0,220,151.34,124,0,0,0,0
2,2,2,0.240473,84,17,1088.5,0,3,4.54,11.5,221,152.22,309,1,0,1,1
1,1,1,0.0,12,12,21.0,0,7,46.91,13.0,222,153.07,126,0,0,0,0
2,2,2,0.253878,21,26,931.0,1,12,4.45,237.5,223,153.62,350,0,0,0,0
3,3,4,0.21978000000000003,258,945,775.75,1,12,36.86,119.25,224,154.62,479,0,0,0,0
1,1,1,0.0,2,0,1661.0,0,12,0.01,472.0,225,155.61,167,0,0,0,0
1,1,1,0.0,1,1,386.0,0,1,24.48,2.0,226,156.61,128,0,0,0,0
3,5,16,2.6491,357,166,1050.5,1,12,116.43,29.94,26,22.88,52,0,1,1,1
3,6,7,2.4205400000000004,158,75,892.14,1,12,13.8,69.0,63,51.98,129,1,1,1,1
3,4,7,0.7807729999999999,346,277,648.71,1,12,3.56,68.86,27,23.87,55,0,0,0,0
5,9,15,2.41052,1495,356,356.53,0,13,73.12,32.8,16,12.67,33,1,1,1,1
4,4,4,1.0821399999999999,393,10,1123.75,0,12,6.02,120.5,64,52.95,134,1,1,1,1
3,4,4,1.4198,31,14,947.0,1,12,1.86,121.0,65,53.95,135,1,0,1,1
1,2,2,1.0,2,2,367.5,0,7,0.12,9.0,66,54.95,51,0,0,0,0
3,4,10,2.33649,294,9,470.3,1,12,69.88,48.2,210,114.84,376,1,0,1,1
1,2,2,0.684038,8,3,505.0,0,7,1.61,23.0,227,157.39,187,1,0,1,1
1,2,2,0.970951,2,3,507.5,0,7,0.01,23.5,228,158.38,188,1,0,0,0
3,4,4,0.830298,31,34,615.0,1,12,30.97,120.25,28,20.04,61,0,0,0,0
1,1,1,0.0,0,83,83.0,0,2,192.9,2.0,229,159.17,14,0,0,0,0
2,2,2,1.0,3,1,867.0,0,12,0.85,241.5,10,6.67,11,0,0,0,0
1,1,1,0.0,1,1,1683.0,0,12,0.05,482.0,211,115.68,168,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,212,116.68,0,0,1,1,1
1,1,1,0.0,10,0,1683.0,0,12,0.01,483.0,213,117.68,169,0,0,0,0
3,5,12,2.59364,2958,10,191.17,0,12,10.79,41.42,116,66.04,181,1,1,1,1
3,5,12,2.59364,2958,10,190.33,0,12,10.79,41.33,117,67.04,184,1,1,1,1
3,3,3,0.418112,87,2,640.67,1,12,1.71,161.33,230,159.78,372,0,1,1,1
3,3,3,0.418112,87,2,644.0,1,12,1.71,161.67,231,160.78,375,0,1,1,1
2,2,2,0.764205,9,0,1258.5,0,12,0.99,245.5,214,118.47,305,0,0,1,1
2,2,2,0.764205,9,0,1253.5,0,12,0.99,245.0,215,119.47,307,0,0,1,1
3,9,9,2.48489,238,175,1381.89,1,12,14.05,55.44,28,24.74,58,1,1,1,1
3,9,9,2.48489,238,175,1380.78,1,12,14.05,55.33,29,25.74,61,1,1,1,1
3,5,5,1.7700900000000002,66,10,1040.8,1,12,1.86,99.4,30,26.68,64,1,1,1,1
3,5,5,1.7700900000000002,66,10,1038.8,1,12,1.86,99.2,31,27.68,67,1,1,1,1
2,2,7,0.7798470000000001,2299,355,2089.71,0,12,109.71,70.29,216,120.11,309,0,0,0,0
2,2,7,0.7798470000000001,2299,355,2091.14,0,12,109.72,70.43,217,121.11,311,0,0,0,0
3,3,3,0.689509,38,0,968.0,0,12,51.39,163.33,232,161.14,490,0,0,0,0
3,3,3,0.689509,38,0,971.33,0,12,51.39,163.67,233,162.14,493,1,0,0,0
2,2,2,0.9182959999999999,3,0,950.5,0,12,92.93,245.5,234,163.14,365,0,0,0,0
2,2,2,0.9182959999999999,3,0,945.5,0,12,92.93,245.0,235,164.14,367,0,0,0,0
2,6,8,2.60677,29,21,1117.63,1,12,10.67,63.25,32,28.61,51,1,1,1,1
1,2,2,0.999093,282,0,0.0,0,0,0.0,0.0,33,29.61,23,1,1,1,1
2,6,10,1.8525599999999998,311,21,893.1,1,12,8.54,50.5,34,30.61,54,1,1,1,1
2,2,2,0.183122,42,30,1139.0,1,12,0.49,246.5,67,55.43,99,0,0,0,0
2,2,2,0.183122,42,30,1144.0,1,12,0.5,247.0,68,56.43,101,1,0,0,0
4,4,4,1.10408,238,38,1229.25,0,12,3.04,124.75,69,57.43,146,1,1,1,1
4,4,4,1.10408,238,38,1226.75,0,12,3.04,124.5,70,58.43,150,1,1,1,0
2,2,2,1.0,3,1,953.5,0,12,53.34,247.5,17,13.52,15,0,0,0,0
2,2,2,1.0,3,1,948.5,0,12,53.34,247.0,18,14.52,17,0,0,0,0
1,1,1,0.0,1,1,1717.0,0,12,0.0,496.0,19,15.52,17,0,0,0,0
